Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Asus,3.714944370590468,32,256,13.771060887650664,2.8335354896196963,11008.9067734798,3171fc32f728df6d7eeac7bfb7c4ca4fcbb609e14c3c38c5cd82e130f6600974,gAAAAABoF5NHLu0iS5WDfFYtwnID5lb1to3MLDjCxtORXeBIhHsUhM2rQH2jPYXB7fd8jIn7bLL0cDffnPpu6AbxybPhyftZS2dw0O5b5mvHZQjp-tUjDzo=,gAAAAABoF5NHoj-U-6_ZwziLq508WYWGxWm10l2roPvkWNjs2HguXsydzmk1q1KCOHwFoC_xlssGkha511b_4mUbutzSImoxlQ==
Lenovo,3.039657970455761,16,1000,13.487096388900753,4.314536185995463,32447.60269492614,a6ba4d017b30539dc5fc56047c041eb11094513b7a7fa1364dead54dfe055a2b,gAAAAABoF5NH2KmULwgjsuqtJbcYju5r2Lk17zzJF5CXMyROPOavMnocE5vTDnTXFdheUv6DrTllOsauw8z8EdWdqOZDCBFTEswLgRd2cNtRAB1JBp7ng4E=,gAAAAABoF5NHkum4fB4Hg_rjqBm7wXG6sSioeUBDS6mBhIJPkCrm4RKhFq6K95syGPggsqm5GwHU-77lzkjfIvLAM3gkUQBMtw==
Dell,2.082398686884084,4,512,11.079506201023465,3.9557025966873818,16669.19633161232,ff769ac2a778766634454306d3077f81495fc1bcfde7484f95d830fae5bae1a2,gAAAAABoF5NHngrHI2JquslWuXJo0kUzFMgkATdurAy7N4pm9BU-fg6h0B2QVSVURPCYmM7KoO4W2WJytjMn-_t6L7PFDqRXB6QZ6ajAjRVSQoAg0R7w_Ms=,gAAAAABoF5NH4opk4y6brPOuYpVyVJ-rZ58ybElFlaX-aWoM5sgppGu3OXRYWzPJDjSO1s9WRQjRUO2yKoUm8Vwl9j7g-ECBQA==
Asus,1.561001953891345,8,1000,12.77565733315194,4.497251550230758,31160.04319560088,1e5a767a05d20ae91e13c5b6301ff11a7604a447ac91caa2f56d143f55c0123a,gAAAAABoF5NH2IYgK8gsfj2Vt1U3a6MKgboCMLTDebOxLJwqcSC1gSVwVr6f2lHpLC3uxYULKxdu23Gx2fJoEgw80M7ti5qF2WTu1e1n-yo8Y4g2M5gG3WQ=,gAAAAABoF5NHcIp_-h2y3WAtZ4nZyrc45An3oipr5Pe0yrqhM-_tUwwidz3q3if-2W6NHuBPDiKURcHRqfE199jSFLuUmhQhwA==
Asus,3.6752471847523247,8,1000,13.755135402395371,4.926419084942065,31821.65032497846,44d798dfe8752ee69b74a37182bd7fe24bb3425e668c0384753f4979c2ed16e6,gAAAAABoF5NHTciD_9nxrAGFTC4Vob4nn4sX3rERdOJ0bhTZrwjPchyWK_8HQPYEUd-ZKo4s30P0efRm-40Hcp3IcyvoFJ_0zwZYUQA4Mze53T9HYbjG1ZM=,gAAAAABoF5NHvTefEUD_1-Z0pITTH6Xvmzwj9ORKIe52orpYD-taocaj_IyE7dFyhBoLuFMrcizBzWSM2U0SaT2vzIlS6DPscA==
Lenovo,1.553173527125968,8,256,13.46656165328264,3.422492888815959,8991.512288250062,54562d26b7852cc34bf1efd5bca15cb6f7b29a9e7fcd76bd5e680da7d446b4fa,gAAAAABoF5NHUR31vIJUdz_X9a05CvVIfB4dNAVUFRior59RYCYKbmmIJpNUOtrWEMhdPnIsRmBgRzjfDJiJJaUkFUP6ltT4bx3rxIF0wrQ8FnQBcIzgsl8=,gAAAAABoF5NHKKFP1wYo3oqclN-_MD-KE_g8MZSNHWuzINwnbbK7KxbsZqh1cPaq3FhmOEbGl8gPn9kEBpoMnVJVHqaC5YY07g==
Dell,3.6867541817104983,32,256,15.331575365094077,2.2000816442163464,10405.95143539082,9a258c7f121244ae9530b04102556c047983a69dfbad43f9e73fa8c5d9cf1e13,gAAAAABoF5NHY9ciHi1dRPB-25Y9DDaX-ZzljpZVqPZkSrguKvleQu_B71Y7uk5Ty1UcDbc8zyAXi1_DPDd1NorEy9Desq3U6ldwkAt2ruqE3AayxBWHAcw=,gAAAAABoF5NHyjIOfA44aA4W5jxt4XbOWIaF7h8QaGwIvQIcwBrHKRpiIwAPgIbbphSvN8XBKwkR0C-kUKAwOvsbc5E99eObsA==
Lenovo,2.8223428350680297,32,1000,13.308821703326618,2.1442769312361065,32808.856450782005,5682c798e3881525e658a62e21d2d6cab035db9f03283c908c82c81face42cae,gAAAAABoF5NHlsBHI9DPOAgLcasLI7fJUbyTiTsKRX1fREIdW_KDydyYkG7xqkusv4P8MXNgnvqyP2seRIZSqNoCFfq1V5P8BH9-FrMCQXPhRqC8Dk-B2aw=,gAAAAABoF5NHvQ19R8_sKYvmrMfD5nR3sPSjLIlBJJEq37C7NJ_OQlijITNU4rvgwm8GYIzmnsxsdL0aUfaW5uVhjy-cEueWXg==
Dell,3.8476692462822406,4,512,13.93625869382402,2.886995117814857,17065.081629541877,2b953528d9b0ac2a916b57c950c329bf4d182646b149118092c96397186bdf3d,gAAAAABoF5NHP2r82L79JB7Z68YG3w3fFudmONr9nrPgaU4oR66O5YwltYtaxBL1cKV2itU7keFDMa7C-kbU9goFikMcm02YWOd1UMZx0tjc9f7wd8GRl7c=,gAAAAABoF5NHX7_cg4iygMMauRqjTFKkpJMNLe44DikMETXQWIVl12YbMQ4xdflDCfi5DLzPcioeMwiUpTMAm-VqfvtEhFL39w==
Acer,3.4969580894341634,4,512,13.57765155279418,4.797633768057352,16854.30343210921,1dc230c52c255a21dbc6fd7ba20a6e8306615632fad9479d9afeb82556780089,gAAAAABoF5NHqRZtFkGBwGVX197oXq4M1WIfMHJAYSXTLc-5GpkRIguOygoaFxDz-wQZ6KxeEC5TjgGUymjSYgYsqRaq-J7eqndJZcvfDOdcoxp8DvGxQ9M=,gAAAAABoF5NHJAg4_xOTJ-5r3VxBJthhNpFwwb49exzX7OqCN3R0eC9sDBMSDKnLVkInyReV_aq2UHttbe0-VHNuuIBjfo_Q1g==
HP,3.994835276333344,32,256,15.443756893366224,3.5696391649126245,10697.836784094568,3d99fd68579fbc74b24a9c178ca3dceda2e55231ea9a3042763ff57c7678be64,gAAAAABoF5NHjFcIBiHi-MPfJhrYDX2lutJIFOiYa1ryqf1D27zvMLDJfUxdWDfioYPFdYlbdfVUIfz30t1_LS0UtmGKEAjCPISAG7wUCdWUzuRLz6LX610=,gAAAAABoF5NHbUjY8XT39LWJrHiSwa0ziQMEy9N1A9jE_qGCIbC38B-vLNiHQYrJPbJivUEulul8IjWEB3mKgOqmchl3SMQRfQ==
HP,2.3767795386292754,4,512,16.177834393921774,2.8153595482403877,16575.251835695293,4987a653db2ec2da89baa796b4f819d70dad4a8cb2636f3109769eab03eeec05,gAAAAABoF5NH3WCaoItwzbC93aeZjWlL3HHBurJUnp-51kCWpZudxqgUJPfl_IqGaSuwQxzwfd_OqsmrP8yJjhwqAuV9ISzOLHFpDMXaOxaL8W2AJyFhsq8=,gAAAAABoF5NHOPv3n-TmK-x87Py5avCoaK68VA0gQVsgCu2_G5Gz3OqAb9m4BR5WJNtKQdoqeFIJ4CGosacqo0j_WU8MzL2Zug==
HP,3.417970722327817,16,1000,14.191334474045084,3.1975003835330584,32274.63025978199,72e5e5fd4de6c649c04d8b83b71974af41467baaa1badc727e1f73cc292e71fb,gAAAAABoF5NHOAa4SFMlrmpGqsVKV73saaSgCrOrbmBMD7KArlN8d10GwNWGhY-AB3x5iF_u-I6Ojh9oO4aSAkOYPbo9jMZPiT-iJm5VhzO7ZnJ4KVFoXQI=,gAAAAABoF5NHCFpdLoe9l93fbIv8M0b4Xv6yNzpBLorua_hDGaM9xC0BQ7LQKjPvWWHGJKnRbvyoKJSQ0sM51XA695DfYxOxxw==
Lenovo,2.504827284023105,16,256,15.736593165171149,3.795785322214012,10131.593323529152,6173a2d3f23ba10e762a5bf79e455a34ce7bb4e27f6520c58decf880b48de902,gAAAAABoF5NHTbbps1CPvJAm6grBOrEpXEqFREJjHnZ4kA2ZSc2w53GWuxVXCrgeJzueXS30IDDvAQSLCOS-OzY0dHhHPm4ouR_SSgt0DbXtNi2w56uBntg=,gAAAAABoF5NHXBRPNtvSh9g672KkJf_VlDnEp_QbQwZNMW0SjlmKlam-5WN1XiLcPcE3Y0hWNU14YtTd5UYinlo3CCucEh27rA==
Acer,2.699689050759772,32,1000,12.780720092119104,3.9588489744135273,33111.68849986043,bd7f9ea3ab0e889c782aa02a5354ad5d824aaf4741cbac82224e7902f5eaa485,gAAAAABoF5NH-V8W8iV4EP6x7vOBKPtwm9Us5Ln-OmjR_LFh2ZC1e1dHwqjPd1Q0ms3mdt4BdSkfAKVy4rog-G-ZhV5dvQ7Ya-9svYFOLhPxc0tt_o7MAZw=,gAAAAABoF5NHR_o3KD3Dj6UzmRkZ0eZIR1NXtiweKgWLsKnhaO1sLJGYrix_p6bejDaXk21osNyr3a2nAMlEvIw-lpYOpqAKWA==
Dell,3.068763658045925,4,256,14.248217660943611,2.461758529348715,9384.824877131963,606e0685478682300f2dc6f56b09422087ccd3eb16adfd50cbc3ec3c2ee67670,gAAAAABoF5NHmqEyJGYgCEiopWyrnKo8g8qXwb2F8-3bGvB-qj3cQp6kRTtTSq3DpSgJowc5FEYacmbwoAdHR5ycVZuARXKdzCp_FV4AAFQpG5zV7gL3q8s=,gAAAAABoF5NH2QolS7GU-Gmd72mVBng7bOrppHOK8k83kXEmtqerqJiZtSNC1p9dC61SFBLvCulZ2tiyLgWED2cbiiWMDUT-Sg==
Asus,3.684192785465847,8,256,13.071379722019834,4.931095029635528,9664.037025023415,5d92e90c1ad55624f6da0714fee5e5b5cb30313e58d51a2962e6e7a14218718e,gAAAAABoF5NHMWLl2JZXSKtkhtY0CVrttvSyL7nFhMlHU2rl2tN2oXTn_thD7RUGPO_mEtd8GPpL1wbqb0aWzyECfyA8F105pcLnLjrRxsSd3hOFQ2W0zxA=,gAAAAABoF5NH72HkRAfsZDLdXLUe3RTUVABothaYbt2uyCuQNMyASWtv7hYi2fSA___oHhT7YB7F_Rvwyx75DvP_nsbUbBzNog==
Dell,3.9602086729982378,16,256,13.485205553430982,3.6343166809483662,9978.874050006958,31572cf1273dbf0f3c33b7c449e24709dd66cd349c13962ddb8ee28bdd5f2d85,gAAAAABoF5NH-up1NDtgiynKweksNyp3wPkzLst29tIlpFkszWzatt3OfzoiI5dRnnF3Q65JOXBeVAAt894N3K_8FnaY4acAzx0cOlLl6h_KfePjjvhBsTY=,gAAAAABoF5NHJgXk4xVnLR5srx7Sq8xlCs6IyzYHkFfx0o0HAphGqgAPSeW8sgf40v0YrXIRci2X4IGOH72Dysb8_tBk9hairA==
Asus,3.420683534661296,32,256,15.394483188876013,2.407064953376838,10387.0530853186,cd9c55087897b1f11ba4f2b10d5ffffe8e1ac5c4d1e84d9229dcd241b2842485,gAAAAABoF5NHXbaA67scudpvpCC0QmQ1zHaMhM2K6ArMwIpimHYOOAefp1ufc0W01d1JrWOJbk0gEL8fCLVaCiib7XkKesxGEuwRyKFXdZBMgXTHT4tLHeU=,gAAAAABoF5NHP4-lP2HPSpxkzVTv3Mo-Xq-agNu_jjdju2P3F8jk5JWE7j5kVN2O2a4YMHjNrhFu76B1gk36e8X3hvoktyKiJg==
Dell,2.5444169554183347,4,512,16.289974893996277,4.680905760038401,16773.987493471064,4b4d9af5cf44f71c3a086498175628d71767d97eb93d79bef975901addc29658,gAAAAABoF5NHJVcBXnEqEX7zEPb-Y3hsArnZtdtGUq5FLuyyuBHJYVkKSVkgKY8hRbq-jGNBVeueK_DPZ1WNMXTJHKyasoh6cM3lrvoXPnhtcjznQqgAPco=,gAAAAABoF5NHU0JHV_ABMXmDovcYxMivOLLlA8Kgu0UjqxsSR_B9z-96qLCvQ-G23WsDR4EYC0k9LcYL7dLZW6oP0HV-IZQdNg==
Acer,2.5533925056926754,32,1000,11.728972346526591,2.2239152932382864,32629.16325767026,89640625fd7e47d7a75721a16b4c76bd0fb05171236cf758575b88c0839f8a9c,gAAAAABoF5NHWeRk6jcsvAC6WtEo6VNi5jCotdVRUa-tzp0RIOGlIgH6ghzbVA4HKnoeL2mhJffKhCMYB3pEjrXgNa8MIfHA9RkyVXsW2bXxgzqRAemV_EI=,gAAAAABoF5NHtvyqP5ugrA6ceeYhpw2V8-4YKhEuvZIciCOn8EIYLaReNEKOacFjPKYUgIoH2F13JdHMsELyxXxsBqJkBM7vfw==
Asus,3.343955753972229,8,1000,14.807835538924284,4.723206299532539,31848.655148446676,0d766f738ffcf8a89d22c92bc12f31574660142662b5363e695374aceade8930,gAAAAABoF5NHjWzLnPN0FrIRUlXcn0S9m9XLqefp6vlpfvFgxBKtujMtXGaavNme-baopa0N3S6_MlwroExCQZkfseJ5pMUdmz_wkcUqFzT3HVInvnizh7s=,gAAAAABoF5NHkkuEbMVHW90I4iASsDVSkauDyl2iKR1kr4nEGnlWwr-NHe9-vmCTiPfDV-CyqwjORx4XBWfSmJDgRBuk9sKE1A==
Lenovo,2.096942864420756,16,1000,14.49286284546679,4.989696968866947,32205.99180089257,628715aebc8c56ffa12395eb88d4c2ec1383d31c38bc077896f307ba0854feb9,gAAAAABoF5NHZRNUxIHGBGABdj5SGW9jfT-9adGeVyrOYlk1JNfMiMkgfC4iaTjVvvbRH5DfhIcSgI936zIK0lg-XF4gOsoG5Q3uHYTu-vMAkB2T2_netuE=,gAAAAABoF5NH_JNU3l1JyYIG6Ad0sgcv_rETyQnVGpQFQN9n0TB5RIhc2Y_gSnXeM8O7raRojflu0gy_KtjDI2I_IE9sMh6vQQ==
Dell,1.7761852828284868,32,256,11.710490235055593,4.101295397469512,10723.115825341803,b33db90d1e2124a6a45e71d3422b76e6a5ff037134a64784980772703bb571e8,gAAAAABoF5NHTRvu0TyNLkzkqj4MR9uPj0eOMZXaPjeQRgwg_fnr5uswLfuLiWQhQKNjGkrbp378oWIzz3wntdw5CIv6kyjTCXdU3hZGPkXdmPNtwN2m9As=,gAAAAABoF5NH_UeIoUijq0Cy6gcd2HUDc71FcL0FQMBaREwZcEt7uuPlzxcqpgJTviFjq8U5JApjYkAfodDCaBCxx1hwfjMqLA==
Dell,2.3865553941019413,32,512,12.271365982640654,4.311341663221969,18152.54918807709,a9137405b6d56b975e77c3fa006ec9ad0dad209b8977acb4ad9c0ed9b7009b20,gAAAAABoF5NH5PtVyJ3tTN5UUC-af1xNiF8EGwp0rkyI9Esjp26C6OaODBwD68JKMm3rG-yDoKQEBN2lflz1WEgmRtk3F8u5XaNWddPTR4tjiGWyTSxq60c=,gAAAAABoF5NHNFyIAkPrO-QmCMNmSbEEgW77ORhi51tqmGEBlIHgiyE5-lvM_A6QyOdOzn9l19iCyL-_eN5KikMx5iq-b6Nttg==
Asus,2.2180974791352046,32,1000,12.86601496839608,3.011908509402459,32437.38944266547,0783b79a3c9bf2423ca8c6179b3b661f79295fd0db293c607c6b23e19ce060e3,gAAAAABoF5NHawSjuLKl01g7Mbwc4HLaL1SiTg9atzeSInTxLW7UypPB_GceJMXHQvsZQEFrkJoghGg74gziq2ABIgIXHZonQPbBEcr5X0Tc0ih9MVu-uow=,gAAAAABoF5NHsKFYmn4WqXKeP-l3w9jyhuFGQvUPvPhcWOUcHC4taCTljUFUlI1Un5IRNV0PIYfaM0YPfsT2gs8J0S29lQICfQ==
Lenovo,2.240770301139975,8,512,12.001586424905009,4.824730558201802,16912.47369317647,a42bc0bca32c5072af86371548dab1ca173a6e080cd5e7a5cb86276f4567ef65,gAAAAABoF5NHxmhMpp3E5i1ZKoCemiwKI7nD5SXvRuMkvMMYyrm1K3mAXHcMDcWWDoEg2lTMoL1IU1p3tNzRbFM9uimwFempph2muwsL6P5SEJ1hs6iHgkU=,gAAAAABoF5NH8j6NiShWSHjJ7jhWBXwXDLoA1elckLzRrxJQNHHUqfyIQElnrFZej6GqTVfj-00CY0SOhUy66f7MUjayRqo-jg==
Lenovo,2.084019377624774,32,256,12.46237689514605,3.589141898325103,10428.1312270273,a60f3ea9b58985baf6fd1274a437dea26c5cf87886434444a988beafd0a2147c,gAAAAABoF5NH6H3V5kDi8SkwgxWnomeCRbboMQaPKDxk8J6L9A_XtsswvERm315kM654SnJxy0Lkev4RbTwYLXx407Sd4U5j3HcAFFdgYEJI1co12-QzaHA=,gAAAAABoF5NHWAfQCkx5Et7S5tI31zTvb1NKvCABxOKPmsx0U1rjltuyhB1J2Hav9CRG_DRGPDfckc9WH2HKozv88jbKkZEKdw==
Acer,1.6052329740909048,8,1000,12.605604793170246,4.197165339792665,31566.9558113889,73edd490b07fb17d0811579a7f3c2b0b64e26a9521cc5844aeb1f209ba380e5c,gAAAAABoF5NHAi4STiTXs1T8rDauq8j2O446YAejo6nA5K__pKJXUqr-pxMdn84CmBINOCOBoGYqntEIZAWgDmpL0oSgkBVew35ZxJzUcv5rG-qCxyel50Q=,gAAAAABoF5NHk29FGMGZTE-5xbyGBDPTy6UtaFko6frT42Rz8dRwrUt7yY0KbAGECj9to5Zc_o6cvVMndnnQU6ykrVkz6EPddA==
Lenovo,1.5446848368335346,8,512,13.014042998234356,4.772323147733839,16777.65548577389,e61ac26691fd34939c3b2c44a300b6f0f621c55d4ed79c1b64c5834f83fe462f,gAAAAABoF5NHtPP8sp8EIg_ZS_SI1VOLy5RyV1l4Ghl9bNnf1yn04C3SRbA8n3YcOMPfJyY5Os7bXGJIKJ98Z9wpDpyUUIQCpgbuevXjaGdmnApLUaUrYbE=,gAAAAABoF5NH2NfrxWDtdyw2X4POFTCiLpA8aEttuadmVKKJk3EXyGfeP8dA-jhJrhmNrUuskC7fsCVUe1xOeoaGJLRWjIf65Q==
Lenovo,3.969305974340079,8,256,15.496342716806954,4.9255399279265255,9647.836304717026,cca36690af5dcc5f015ce89654185a2191594bea2f2d5fbb4b47700598b61136,gAAAAABoF5NHdXR_Dwj3SVE3B1WPKNi6riLGv9ccXVW-mKG4_LaqwZi-sfJiiwlliI6k2t33j7BvPcWLea0308nNZng-cCezyKIB0P5UI7FmvslSYveXwHc=,gAAAAABoF5NHj2WtZTX6iBPWmY0FIrYvhqRONdUoJpQvlpWJCy3pz_7xOFNXTrodYm_SwD_-DBrZLHscCgs_1Y-ZVglbT1Saiw==
Lenovo,2.569432834339656,16,512,14.431473223103604,4.499613069790023,17291.107749054692,911455aa1e32bb73cc31451f49af4fcc287cfe2bd836b8fe555d6a4b66d02cd9,gAAAAABoF5NH_XpS2cMy5EJJq0z73MMow4RzprzEnPa8pbEBRYBR5Z6M8YTckUXhdketowZ9n0Ic0XKU_oi-VNBNCZa6R_02eUE9ti17BSXzLn_uevPuQLk=,gAAAAABoF5NHdLPm3mU9rPXpKi1cMy3ZMmoU5W_8NpQKEPcOefpsG1fXVAI7PlqwFAnyggLZK7Mgd0sbey11Do-JMIcg-LjDWw==
HP,2.460816617899204,16,1000,16.917480031708408,2.90905252094609,32039.04200238277,6921e30312aeac83af2bc08f91981c6011391df32225cf0137febdb426b3202d,gAAAAABoF5NHp9yNuFjTyqU0TR5vYwOs_rCstwJIifpJ69I0Nfywiwz6-IzozAPfvw_lXaEzDrtDcRGVtA0gth-WbryktwE0vb0bq1F0RMiY4JnpfSaFfks=,gAAAAABoF5NHniZS5Hkmk_jt3wWdHj_4pxKMdyt_6oB3qjTbBY3f0CXmDfuNISVCzeui-yDtC_pjyn6hK8hMZp_BzVnYuq5pdQ==
Acer,3.199118206732675,32,1000,13.488414961804828,4.899642549656248,33063.24200044911,588d653ca9010ed54facec233ce9c95135085de24d63e77dff39ccde455b30ac,gAAAAABoF5NH6SkpT3ATTynJeSAX6w7gQVYlkIIzeqEIPi5XUGAlN4kLVYL5DYuAJEiRoCWyPlcr_aQK09-cPj6-Ppi0bylh6vS4DVQ73Qmf1VWzcH9s4Ok=,gAAAAABoF5NH2sGjkBuRUoAQ2gJFaanoXyadoTZAoxSyNxViuJBsGr7T_IPVDZ-p0a9dhSXVbDPSuPBxYNR3E-5N-P8Za0ULGw==
Dell,2.0456347196626603,32,256,15.52319044302155,3.884358593730716,10059.050423626955,634e71e45893b13b1a5c3a1731fb8a7c80e51b0b8d699179a8919051ffdbd39e,gAAAAABoF5NHtuiL9ugMbEtk_zh9thksKcxhq4yHYCsEttIBOBo66XgBFJssr0-3zCl-7Oj1aL0_DrY-Sp-o9QN1lgscJLPIgV4cvonO5nRohzJoyEJDjq0=,gAAAAABoF5NHij8GDxj20M4uIT_b7TR_vv3tUBz2Ct12iBN9OoQ9LpJMtjHPbAhxYepntLL9wXfktwEDpQfh3GgGhs61u6Pdjg==
Asus,3.874902959875564,16,256,16.228810528259203,4.79192742905588,9968.179815116977,b923c3877a64673de1c2875de1fe143115c10749ca7551606eea4e52132d02fe,gAAAAABoF5NHOhdBhR5ECg3jQyTPL_hMn6Et16ZKiD-SHgyRyW47MQjUHpeic89QOXEOawEeI1Bv_Beo13xMCvheCK54_xZCtCpf6zkJv4YVWISHuvkDYOM=,gAAAAABoF5NHr3Umaspw4h-GivY8UIrRwFS5P_FngazYzsqIBa3pMFFx-ETXQun66VJ46PT-NEU7S5MskCgRiZWXSpZPSbtg9w==
Dell,3.4658625360388804,4,256,15.073870958228252,4.028315077443056,9471.946769197091,e480ec29bbc7533d0dde221ef9b9c054cfb74ccb61f149fb0d20a8c2e006c84e,gAAAAABoF5NHb2WLZhV4YT03nlJvPImoYG6PBNBOJXUO68UUlXgeYNrmMJIZfPCzlugoObHjhEcAF0phMLz1MOraoKVUtJmqO6VMIgkU7rw_J4dLj_xUjhQ=,gAAAAABoF5NHTrK-uvHLytMHG5VCfrDptwsKx5vFAMziPiQ5y-Dq3cZJo7qPyIk9U6iMxzDibOj_3J_98w2Lorn8n-Q8CmuYBw==
Acer,1.7235275057806487,16,512,13.471188442504976,2.921716885543161,17573.057889351905,ad0b6a94d7f120ce1c29d76dcc09c259ed8724755c594d8d24dd39bf91265250,gAAAAABoF5NHS2K7baIrh2RfeDIMSEQTMrQOjcAkqMzI_GP9XtpLtE5BIYqFbZUcQtSJnXHr_BNfqoLloBTqD_9yJGUAm3HUBK9kAGLcq6GaPQZBLwL9lF4=,gAAAAABoF5NHTGjnIJ53MPM8py3LQ0KvCzwk5nNwKvck9L5oFCdWPrWH1cN7Gd6EanMCOOqSD7Ag6sxVqwU6-aApjcmUqdMK3Q==
Asus,2.543951939462321,8,512,15.521567784474517,3.110073572428448,16968.45371903162,7af1d232209613505e05ce5a23e4b8901f3f82e5d3d1b8765c79d8209ec21586,gAAAAABoF5NHkmhuCdxRlDEsucKsux1JC2tBTsKI-rEt0mni8ZgGYSjGPHva-1mEYOIanlzSd4Gwn51TQAZQX_mElJm2dBqvtqVx5N17bGwOSJPPYqiyiWE=,gAAAAABoF5NHMCfOF9vxCuC234MO0miUaFZJ989-lT6hb0qNrXaGhpH612Tpt7UHpVjzLiqDSBM21zTLcmWbdj5NIpvTxFU--A==
Acer,3.697795768905412,16,512,12.222002826636109,3.651415331308821,17844.559013165475,badb06d23a72215a83346dd4af73b01a515211dba2b13723b721b89abf64eb3b,gAAAAABoF5NHtM24wEF_RNjIRQil_Qpby4wDyJVbmoiiI_4UkgP-7na-NVOhmspMMDR7Slc506cF_Q6xbpGlRNxL9N5RAkzXx_5HVYPWMTPr8jr8h2VMfjk=,gAAAAABoF5NH5OO0RSw5PQD0IalDXq-wy3AOtwKLJgnvevA6_UsMJqrO2c6Udu-hXHgGuA8_dxM5hxr2DDR66BAgINYsp4yHhw==
Lenovo,3.8618300557285257,8,256,12.965312991080795,4.3700445246796455,9905.976594804111,5b301d2480757439f4e2a854d09b9282dc0a1f86a7075fb6eeec535dd60c28b2,gAAAAABoF5NHAtEWR2KflKcHiiPrhkxalb11pYO_zWV96cB9aApqmX2V_WJ2Cvp6c-7yKX_Thdxku98TNWe_zIcARy2P8KWiFJwcH2sFrc3MPQU8CNyCAqY=,gAAAAABoF5NHV8K5SuNpsoMSiqAZ60EnLAqo2bg-8qyCXO3V2FyKJ5NDOBpcvLiG3tsMMhhlZxTwABSGgBI3RXealszh2CKGiQ==
Asus,2.6685037781246743,32,1000,14.280111530595732,2.953947654021005,32812.68702948411,9f36b48f17ef8eaa3b95e19e4a9d8248474fc8567b89dae0b5571b1e097c479c,gAAAAABoF5NHTpnom7uZQw-fbfVjQE2pPOt8sC88YBIYFHr7Bahp9T2pyyaIWqOK4G2CfuDfV_1cvqzyV7pBU2obC1_D6R3XWGTq8xPz_MIPe7H69gD0T9o=,gAAAAABoF5NHZWXxC2chXmLX4XJ2lodhpCzOLlgV2rGdmuM6XMTfIsEDE8wzCNJ3BnYmCaxqcEIyu1bGs3r5my0jF7ptenXLLQ==
Lenovo,3.0335284730267693,4,1000,14.45245632371689,3.739193498402576,31446.721179529304,773351cd150d8653fe2c0da434a0bddd87d8ee172ca991de410665d2f52a359c,gAAAAABoF5NH59q6Ws2SrJh_qvDiEh1i8p9aodbqGjW36yyniV3TEpo4yzqKwOOWQNSI35uZGmlhbAm4OZ5rJROfQ-Kq6tfZyrPCVMmb_KpeeLrnhrzsflU=,gAAAAABoF5NHoHEQh2WFMulDc7T04tqTPV6SAEL5EKOgrSPWkhpXrZHz2uJZ-j0R_jT1iNTtN4eNtGOieeee5KxycY5jU1LRXA==
Dell,1.917584865230188,32,512,11.132848852835776,3.0368749807292046,17999.390306277077,d69af69591fdaff519af85b7fb4954f80531f568cccc80287f2cd721e09f0f38,gAAAAABoF5NHHG3V4vET4dSTRN7Q7p7m356OyVGX9rw_5NgyqOq-5RWKjjTkDuahZxqQhAEw0Is6hWMQ_mvmM9t0OGHGQ7w_Swp-06xh1_7IRqgjI2aiEh8=,gAAAAABoF5NHuzbCAJnmax85A_qDRF5FBhAjpBD1hfco19lDKff1ZtyxA-gCg79Pc_Q9TXIaeX46Gd8PMRSxoonynBv_KYN3nA==
Dell,3.9779215653424416,8,512,16.67068513253605,4.4473082139053215,17328.134576567532,15c63d5c0b3abaf8eb14dab36396e9db0567c27f321da903fcee0d83a8c24a99,gAAAAABoF5NHAdgAzbDXk03SSfD6ZptTJu6v_N4mvH9kxC6rzzz8aXJC3ozNlk-jLS8_hPXoRu0WRfp3YrYREd-UJnofTMp0537I3zU7xsQpTTvDJwiqUbw=,gAAAAABoF5NHMwq9eoxxQz2ELwS1E_YSfWEvH0tzJ2P8tvmu4cSxqi6JR5UFGG1K38jYkXkClyCAxgQk2guqDmJbmiI7Genk5g==
Asus,2.0791792534586087,8,1000,15.17976362730434,3.400184281303851,31803.593813995874,a9c56ef2a95ba862027b405219258c3ceb9bd062da949ec5032a60a06fbcbb8b,gAAAAABoF5NHCmavXpcSdlfJzTKj0AuVmhjuYyWGEliW_0ZDY-C0GoKk9WwnIXVppc6zbe3L5djomMYGJ43DWeStjJg-nxI6YlRZyLcWq-PiLVkQurdHOkk=,gAAAAABoF5NHau-iHC3Bal6pCJu2pHwG3KOwL5dBjWa-KHxv9nTHt1O6Yycuxmzp1GeK-7h2t_wf_ohIU8fJvFDs-hTzujr1Mw==
Asus,3.856829435337814,8,1000,13.974222501391344,2.230168480558656,31773.80361638789,8439525bd59d5c86f2ec2ca1928d2be7b2ec9e8d52e76a70ac3f39ea86bd51e3,gAAAAABoF5NHpG4A0bXBdkcKlusSJkTUTpCqn0YGWDpnI3fanw2q7JjE6DAzClciWC-BsQH-p2k73ErYA-CfOEW3fdjy5YUHHmzbJBOX53YZXMAqiijENJE=,gAAAAABoF5NH_-vXgfh0Ve443mqMJAb19OqqoPrYu-U-BxYFCAgOjMPwYxWVDN2YrN1Ci50FWRoR_PObMbRUNhwMfAJ8rUtG0Q==
